accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.686,0.428,0.709,64.880,-97.839,-69.336
-0.637,0.127,0.936,33.813,-101.746,-60.059
-0.570,0.517,1.008,-3.906,-90.759,-30.273
-0.581,0.749,0.993,-10.132,-85.876,-24.719
-0.603,0.783,0.889,4.150,-77.454,-36.194
-0.610,0.723,0.755,23.987,-75.562,-46.143
-0.579,0.669,0.864,30.884,-73.181,-54.993
-0.532,0.392,0.764,40.222,-68.970,-58.594
-0.488,0.106,1.141,7.080,-69.946,-46.387
-0.469,0.394,1.111,-14.099,-51.086,-19.287
-0.449,0.589,1.106,-13.428,-46.387,-12.817
-0.456,0.726,0.861,-0.916,-31.921,-17.456
-0.457,0.668,0.891,13.916,-31.677,-26.123
-0.451,0.509,0.798,25.940,-23.987,-30.151
-0.431,0.465,0.818,29.602,-24.109,-25.940
-0.399,0.407,0.824,27.161,-19.653,-19.653
-0.395,0.571,0.887,21.667,-15.930,-9.094
-0.391,0.712,0.811,20.081,-7.019,-6.470
-0.396,0.768,0.779,23.071,-4.517,-7.935
-0.409,0.691,0.688,28.320,0.244,-14.343
-0.428,0.538,0.570,26.245,3.418,-14.221
-0.416,0.546,0.612,3.296,2.502,-6.042
-0.424,0.565,0.558,3.967,5.371,-3.357
-0.406,0.642,0.556,0.061,4.883,1.282
-0.398,0.709,0.510,1.709,5.005,3.662
-0.392,0.777,0.518,5.371,5.737,1.587
-0.399,0.733,0.445,8.423,7.385,-0.488
-0.398,0.766,0.497,8.606,5.127,0.183
-0.412,0.764,0.470,5.981,8.301,-0.549
-0.418,0.737,0.443,0.671,8.972,-0.793
-0.423,0.697,0.436,-0.793,8.972,-0.366
-0.428,0.722,0.425,-0.427,8.484,0.854
-0.425,0.724,0.392,0.732,7.080,1.465
-0.426,0.774,0.392,5.798,4.822,2.197
-0.420,0.762,0.424,8.362,3.601,0.793
-0.424,0.755,0.419,10.498,4.517,0.183
-0.425,0.760,0.443,9.033,3.906,0.183
-0.426,0.736,0.405,1.831,6.042,0.427
-0.425,0.727,0.392,-0.305,4.761,0.610
-0.422,0.713,0.393,-0.122,3.845,0.793
-0.409,0.750,0.424,-2.075,1.648,3.357
-0.403,0.787,0.502,0.488,1.282,3.235
-0.406,0.819,0.470,3.601,3.418,2.625
-0.422,0.773,0.426,6.165,4.028,-0.671
-0.429,0.745,0.418,4.395,4.028,-0.793
-0.433,0.725,0.410,3.662,4.028,-0.549
-0.427,0.726,0.434,1.221,2.686,1.221
-0.417,0.710,0.421,0.977,1.770,2.441
-0.411,0.736,0.476,0.916,-0.366,3.723
-0.406,0.789,0.477,2.075,1.343,3.906
-0.407,0.795,0.483,2.625,1.709,2.869
-0.410,0.793,0.495,3.845,2.258,0.488
-0.411,0.763,0.411,3.601,4.211,-0.977
-0.415,0.709,0.433,2.197,3.357,-0.549
-0.419,0.721,0.484,1.282,2.014,1.404
-0.413,0.746,0.427,1.038,3.479,2.502
-0.417,0.797,0.459,0.549,0.671,2.197
-0.408,0.786,0.502,1.648,1.343,0.122
-0.415,0.768,0.438,2.930,4.211,-0.854
-0.420,0.723,0.434,2.075,2.258,-0.427
-0.421,0.762,0.443,1.831,1.526,0.916
-0.414,0.753,0.452,0.977,1.099,0.366
-0.422,0.735,0.470,-1.404,1.770,0.183
-0.422,0.730,0.475,-1.770,2.075,0.244
-0.422,0.751,0.448,-1.526,2.563,0.427
-0.424,0.734,0.440,-0.305,1.404,-0.244
-0.421,0.722,0.478,1.160,0.732,-0.427
-0.420,0.691,0.410,3.174,1.953,-0.183
-0.409,0.748,0.474,3.723,-1.343,1.648
-0.412,0.757,0.441,3.357,-0.366,0.488
-0.410,0.729,0.487,1.282,-0.793,0.244
-0.416,0.723,0.477,0.671,0.793,0.244
-0.419,0.748,0.479,2.563,0.183,1.099

-1.109,0.956,0.625,31.494,-165.527,-19.714
-1.106,0.867,0.600,58.228,-164.124,-40.344
-1.135,0.492,0.625,61.951,-166.809,-45.288
-1.101,0.561,0.709,65.430,-166.199,-38.757
-1.106,0.449,0.723,58.960,-161.987,-40.100
-1.083,0.508,0.651,55.298,-158.691,-35.400
-1.080,0.529,0.929,39.429,-163.330,-30.640
-1.053,0.672,0.897,43.579,-156.250,-27.100
-1.049,0.785,0.981,56.946,-151.978,-34.485
-1.038,0.749,0.906,68.115,-145.874,-41.748
-0.999,0.408,0.908,74.890,-145.569,-53.711
-0.942,0.399,1.100,59.753,-143.372,-42.847
-0.907,0.651,1.134,47.302,-133.545,-35.461
-0.896,0.690,1.028,46.265,-126.709,-37.537
-0.870,0.732,1.036,51.697,-122.437,-42.175
-0.790,0.687,0.906,62.866,-111.755,-49.927
-0.765,0.596,0.943,63.599,-110.962,-53.589
-0.725,0.493,1.113,47.180,-105.591,-49.255
-0.703,0.622,1.035,36.499,-92.163,-43.396
-0.705,0.578,0.902,31.006,-81.970,-43.762
-0.680,0.673,0.832,28.748,-81.604,-40.161
-0.671,0.673,0.733,30.884,-77.087,-43.396
-0.656,0.637,0.752,34.363,-76.904,-47.058
-0.617,0.516,0.785,31.555,-74.463,-46.631
-0.555,0.467,0.831,22.583,-69.702,-41.626
-0.532,0.487,0.811,14.587,-59.937,-33.447
-0.520,0.607,0.723,17.944,-54.810,-28.687
-0.514,0.796,0.902,26.123,-57.678,-28.992
-0.526,0.650,0.793,35.889,-45.410,-40.100
-0.515,0.559,0.872,36.865,-45.837,-41.626
-0.507,0.457,0.847,34.363,-36.499,-39.429
-0.481,0.379,0.845,26.794,-32.166,-32.715
-0.463,0.418,0.821,23.560,-25.757,-24.902
-0.468,0.348,0.777,16.541,-23.376,-23.010
-0.469,0.548,0.725,14.893,-20.813,-11.169
-0.446,0.625,0.776,13.611,-21.179,-10.193
-0.441,0.533,0.731,11.414,-13.611,-15.198
-0.425,0.496,0.739,7.812,-11.841,-11.292
-0.413,0.521,0.739,7.263,-10.132,-8.179
-0.422,0.579,0.667,5.432,-5.249,-2.991
-0.429,0.666,0.634,6.042,-2.258,-0.122
-0.429,0.734,0.625,7.446,-1.404,0.488
-0.435,0.771,0.557,11.292,1.587,-2.075
-0.448,0.699,0.543,12.024,2.686,-5.188
-0.458,0.652,0.494,10.742,4.761,-3.296
-0.461,0.659,0.491,4.395,3.662,-0.732
-0.457,0.730,0.446,-0.061,5.188,2.563
-0.452,0.755,0.428,-1.648,4.944,3.418
-0.433,0.796,0.495,-2.808,3.479,1.953
-0.439,0.746,0.421,3.174,6.470,-1.038
-0.446,0.714,0.422,5.676,5.127,-1.648
-0.453,0.754,0.416,6.531,4.883,0.244
-0.449,0.792,0.403,5.310,5.188,0.061
-0.458,0.785,0.355,4.089,5.859,-0.610
-0.453,0.743,0.390,1.465,2.258,-1.099
-0.444,0.726,0.401,1.282,2.136,-0.366
-0.444,0.716,0.447,1.892,0.854,-0.122
-0.447,0.722,0.450,2.686,2.380,1.160
-0.454,0.769,0.370,2.808,4.883,2.380
-0.462,0.800,0.383,2.625,3.052,1.099
-0.461,0.797,0.400,2.380,2.991,-0.732
-0.464,0.751,0.351,3.479,3.540,-2.502
-0.465,0.731,0.360,3.540,2.136,-2.441
-0.466,0.720,0.446,3.296,-0.427,-0.916
-0.470,0.757,0.416,5.676,2.869,-0.244
-0.470,0.783,0.357,8.118,3.601,-0.549
-0.472,0.702,0.388,7.568,-0.244,-2.625
-0.452,0.715,0.417,6.470,-0.671,-0.549
-0.448,0.741,0.389,6.042,0.427,0.427
-0.442,0.762,0.462,2.991,-0.977,0.122
-0.446,0.765,0.395,0.427,1.709,-0.488
-0.445,0.747,0.419,0.488,-0.610,-1.099
-0.450,0.683,0.458,2.075,0.488,-2.014
-0.447,0.713,0.439,1.526,0.427,1.099
-0.448,0.755,0.438,0.977,0.061,2.625
-0.444,0.778,0.446,-0.305,-0.549,1.770
-0.438,0.819,0.422,-1.038,0.549,0.671
-0.435,0.774,0.480,-0.977,-0.305,-0.793
-0.446,0.731,0.423,0.671,2.747,-1.587
-0.451,0.748,0.459,1.099,0.549,0.183
-0.454,0.765,0.459,1.709,0.916,0.488
-0.456,0.799,0.417,2.197,1.953,0.488
-0.453,0.781,0.421,0.610,0.488,-0.549
-0.447,0.769,0.446,0.305,1.587,-0.488
-0.439,0.800,0.447,-0.122,0.793,-0.427
-0.439,0.791,0.428,1.526,2.014,-1.892
-0.447,0.758,0.413,2.319,2.258,-3.113
-0.444,0.711,0.470,3.723,-0.244,-2.869
-0.449,0.715,0.439,2.869,0.854,-1.038
-0.448,0.704,0.482,0.671,0.183,0.000
-0.437,0.745,0.477,0.122,1.038,0.427
-0.433,0.770,0.427,0.732,1.831,0.000
-0.431,0.787,0.437,1.526,0.916,-0.305
-0.433,0.760,0.448,3.235,1.221,-2.563
-0.442,0.712,0.417,5.371,1.892,-3.601
-0.438,0.708,0.458,4.883,0.061,-1.648
-0.437,0.736,0.442,2.869,1.831,-0.977
-0.430,0.764,0.476,1.526,0.793,-0.793
-0.430,0.755,0.442,1.831,2.136,-1.343
-0.433,0.739,0.421,1.892,1.343,-1.587

-0.749,0.827,1.012,-23.560,-139.648,-28.931
-0.766,0.952,0.964,-15.747,-132.568,-26.550
-0.760,0.957,0.957,4.761,-128.357,-37.048
-0.789,0.617,0.632,20.996,-123.047,-50.293
-0.782,0.488,0.887,12.512,-134.949,-48.950
-0.763,0.791,0.945,4.028,-128.235,-32.898
-0.768,0.976,1.006,-0.671,-124.573,-37.720
-0.791,1.022,0.808,6.714,-116.760,-44.678
-0.805,0.694,0.710,28.320,-119.934,-64.880
-0.785,0.272,0.775,31.738,-125.671,-68.298
-0.773,0.238,0.989,16.602,-130.554,-60.181
-0.749,0.484,0.871,-10.132,-115.295,-38.757
-0.772,0.783,0.897,-22.095,-112.244,-30.640
-0.783,0.858,0.816,-12.817,-108.093,-33.508
-0.798,0.949,0.774,28.259,-110.229,-47.546
-0.777,0.481,0.644,55.420,-110.107,-70.557
-0.756,0.220,0.820,46.631,-116.028,-61.462
-0.722,0.301,1.031,18.311,-109.619,-48.462
-0.721,0.588,0.802,4.456,-94.238,-36.682
-0.722,0.639,0.695,0.244,-93.323,-37.231
-0.728,0.787,0.623,6.592,-93.079,-39.612
-0.722,0.590,0.606,40.894,-98.694,-54.932
-0.705,0.379,0.710,50.293,-102.356,-59.143
-0.659,0.460,0.788,41.748,-98.694,-46.753
-0.644,0.510,0.802,16.052,-91.431,-38.086
-0.632,0.710,0.774,8.789,-87.524,-32.410
-0.638,0.883,0.781,12.878,-85.999,-36.133
-0.661,0.886,0.676,37.170,-83.008,-48.767
-0.664,0.650,0.680,61.890,-82.886,-63.721
-0.659,0.517,0.660,65.308,-81.726,-66.223
-0.632,0.207,0.817,44.434,-82.764,-59.143
-0.608,0.574,0.716,18.127,-70.984,-36.377
-0.609,0.658,0.715,10.681,-70.984,-35.095
-0.611,0.749,0.684,11.353,-68.848,-38.940
-0.584,0.649,0.687,25.696,-69.214,-47.485
-0.570,0.587,0.669,33.813,-68.542,-50.293
-0.563,0.384,0.719,38.757,-69.824,-51.147
-0.526,0.464,0.819,28.015,-67.017,-40.039
-0.502,0.462,0.852,8.362,-59.875,-34.912
-0.489,0.496,0.849,2.625,-56.580,-33.508
-0.479,0.553,0.861,0.793,-50.842,-29.541
-0.463,0.553,0.842,13.123,-45.837,-29.968
-0.456,0.587,0.873,26.306,-41.565,-30.518
-0.466,0.481,0.860,26.794,-38.757,-30.457
-0.457,0.562,0.812,18.433,-32.898,-23.315
-0.448,0.619,0.835,14.160,-31.677,-20.935
-0.426,0.636,0.793,12.085,-25.574,-21.606
-0.409,0.609,0.773,14.771,-23.193,-22.278
-0.401,0.591,0.748,17.334,-20.996,-22.217
-0.404,0.569,0.723,19.653,-18.372,-20.386
-0.411,0.619,0.732,20.081,-15.320,-17.456
-0.420,0.635,0.726,18.616,-9.827,-17.517
-0.416,0.541,0.620,15.564,-8.118,-18.677
-0.410,0.479,0.645,4.578,-8.545,-13.672
-0.412,0.519,0.618,-1.221,-4.639,-6.409
-0.404,0.578,0.639,-1.709,-3.784,-1.343
-0.403,0.729,0.571,1.953,-1.831,-0.671
-0.405,0.719,0.520,10.193,-0.977,-5.737
-0.408,0.651,0.505,15.564,-1.282,-8.057
-0.410,0.610,0.480,14.404,-0.549,-7.507
-0.406,0.614,0.573,7.812,-2.380,-3.784
-0.403,0.667,0.515,0.916,1.709,-0.366
-0.402,0.716,0.495,-1.953,1.953,0.793
-0.403,0.753,0.505,-4.150,1.282,0.305
-0.403,0.723,0.513,2.014,0.549,-1.831
-0.405,0.708,0.530,6.104,0.305,-2.197
-0.408,0.697,0.529,9.277,1.404,-1.282
-0.402,0.743,0.516,7.690,2.808,-0.122
-0.406,0.718,0.496,6.104,3.540,-0.488
-0.404,0.756,0.525,1.709,2.380,1.282
-0.406,0.770,0.530,1.221,4.395,0.061
-0.417,0.764,0.470,1.526,4.639,-0.305
-0.418,0.755,0.498,2.319,2.380,-1.099
-0.422,0.722,0.480,4.028,2.136,-1.465
-0.414,0.754,0.474,4.211,1.404,-0.916
-0.411,0.703,0.495,2.686,1.221,-1.953
-0.407,0.684,0.546,0.244,1.221,-0.488
-0.406,0.704,0.553,-0.549,2.136,0.427
-0.409,0.727,0.496,-1.282,4.578,1.282
-0.409,0.727,0.486,-0.122,3.906,1.343
-0.414,0.730,0.473,0.305,4.150,1.465
-0.408,0.792,0.519,1.709,2.991,1.648
-0.413,0.781,0.468,3.174,5.310,-1.282
-0.422,0.720,0.454,3.723,4.272,-1.160
-0.418,0.722,0.497,2.319,2.991,-0.244
-0.421,0.704,0.457,-1.404,4.761,0.671
-0.404,0.742,0.523,-1.343,1.770,1.465
-0.409,0.758,0.455,0.549,5.005,0.916
-0.410,0.774,0.474,0.244,3.540,0.793
-0.415,0.776,0.464,2.991,3.906,-0.671
-0.413,0.730,0.453,5.737,2.686,-2.441
-0.411,0.713,0.458,4.822,2.441,-2.502
-0.404,0.706,0.462,1.831,1.587,-0.916
-0.376,0.710,0.481,-0.549,2.014,0.061
-0.400,0.723,0.513,-0.793,1.587,0.427
-0.409,0.727,0.435,-1.465,3.296,0.549
-0.408,0.739,0.493,-1.770,-0.366,0.244
-0.408,0.727,0.478,0.671,2.502,-0.061
-0.402,0.711,0.499,1.221,0.549,0.122
-0.400,0.719,0.486,1.404,1.038,0.610

-1.242,0.847,0.811,-52.002,-197.815,-59.448
-1.239,0.894,0.884,-60.669,-193.665,-56.030
-1.258,1.005,0.959,-48.889,-185.120,-62.256
-1.296,0.664,0.771,-6.531,-177.124,-81.909
-1.290,0.413,0.847,19.592,-185.486,-87.463
-1.240,0.319,0.927,22.644,-187.805,-87.097
-1.183,0.029,1.074,11.841,-185.608,-79.041
-1.108,0.372,1.111,-1.587,-175.720,-51.636
-1.084,0.661,1.062,-0.671,-169.067,-45.288
-1.107,0.959,0.918,14.954,-166.016,-60.791
-1.064,0.462,1.143,38.147,-170.349,-79.590
-1.042,-0.028,1.158,38.025,-161.682,-82.336
-0.997,0.001,1.419,24.292,-165.283,-69.824
-0.932,0.472,1.026,12.329,-137.085,-41.504
-0.909,0.864,0.915,10.193,-139.038,-38.025
-0.893,0.743,0.975,21.545,-138.916,-57.251
-0.834,0.737,0.839,38.818,-136.169,-63.416
-0.790,-0.178,1.375,31.433,-147.461,-76.782
-0.692,0.354,1.367,1.282,-119.873,-29.480
-0.668,0.599,1.333,-16.479,-103.333,-16.174
-0.672,1.081,1.094,-9.949,-97.412,-16.785
-0.639,1.100,0.974,30.945,-93.262,-44.800
-0.559,0.449,1.063,65.125,-95.154,-74.829
-0.539,0.164,1.201,64.758,-93.262,-74.402
-0.491,0.167,1.464,36.987,-79.468,-46.753
-0.479,0.561,1.036,2.502,-49.683,-25.513
-0.460,0.677,1.061,-9.521,-50.476,-27.710
-0.438,0.622,0.971,-6.287,-41.321,-31.738
-0.420,0.580,0.742,27.161,-37.537,-36.316
-0.395,0.421,0.867,41.016,-44.983,-40.100
-0.381,0.249,1.013,35.095,-36.560,-32.654
-0.380,0.450,0.846,13.611,-24.780,-16.724
-0.361,0.570,0.802,7.141,-21.362,-12.939
-0.348,0.579,0.736,10.376,-18.311,-13.550
-0.331,0.500,0.814,16.541,-19.226,-15.991
-0.349,0.454,0.790,18.799,-10.803,-12.634
-0.343,0.511,0.814,19.104,-9.949,-6.409
-0.351,0.562,0.747,14.709,-2.991,-4.700
-0.361,0.584,0.667,9.949,-0.427,-1.770
-0.356,0.600,0.633,9.521,1.648,0.366
-0.360,0.659,0.574,11.353,3.418,1.953
-0.361,0.724,0.527,16.785,2.075,1.526
-0.352,0.692,0.511,16.968,1.953,0.244
-0.361,0.667,0.516,12.573,1.099,1.831
-0.361,0.693,0.547,2.380,1.892,6.775
-0.368,0.820,0.524,0.122,3.662,7.019
-0.379,0.838,0.519,3.479,4.456,3.174
-0.389,0.782,0.476,6.531,7.019,-0.305
-0.402,0.724,0.432,7.812,6.409,0.610
-0.400,0.744,0.459,7.019,4.272,3.113
-0.404,0.781,0.462,7.263,3.906,4.395
-0.398,0.822,0.451,3.967,4.272,4.089
-0.401,0.805,0.425,0.000,4.700,2.258
-0.401,0.808,0.418,-0.366,4.517,2.136
-0.398,0.805,0.443,1.587,3.235,0.671
-0.396,0.808,0.435,6.531,3.113,-0.244
-0.413,0.815,0.369,9.705,3.723,-1.648
-0.396,0.734,0.455,10.376,-0.610,-3.418
-0.396,0.756,0.440,9.033,0.427,-1.587
-0.396,0.718,0.490,6.226,-0.122,-1.343
-0.400,0.751,0.464,4.333,1.160,0.977
-0.395,0.786,0.501,1.587,1.831,1.465
-0.395,0.802,0.484,1.587,3.052,0.549
-0.404,0.781,0.439,4.150,3.784,-0.977
-0.406,0.768,0.423,6.165,3.235,-1.465
-0.406,0.764,0.439,8.972,1.038,-1.587
-0.398,0.727,0.451,8.057,0.854,-1.770
-0.392,0.723,0.461,6.592,0.427,-0.061
-0.387,0.763,0.480,3.296,-0.305,0.061
-0.390,0.781,0.481,1.343,-0.122,-0.122
-0.394,0.779,0.473,0.122,0.000,-0.916
-0.399,0.755,0.428,0.061,-0.122,-1.770
-0.395,0.720,0.511,1.404,-3.479,-1.343
-0.387,0.751,0.534,2.808,-3.296,-0.549
-0.383,0.739,0.500,5.005,-0.732,-1.709
-0.383,0.725,0.476,5.676,0.000,-1.526
-0.374,0.740,0.469,6.104,-1.831,-0.610
-0.378,0.740,0.485,4.761,-1.038,-0.916
-0.384,0.734,0.542,4.028,-1.709,-0.732
-0.389,0.751,0.521,2.991,0.000,-0.732
-0.393,0.729,0.501,1.770,0.732,-1.221
-0.395,0.753,0.475,1.831,0.122,-0.305
-0.393,0.743,0.490,3.296,-1.038,-1.221
-0.393,0.714,0.520,3.357,-0.854,-1.404
-0.391,0.699,0.495,3.418,-0.427,-0.793
-0.387,0.750,0.515,2.686,-1.343,0.671
-0.387,0.771,0.498,3.235,-0.244,-0.061
-0.391,0.762,0.488,3.113,-0.183,-0.549
-0.383,0.776,0.509,3.845,-0.671,-0.977
-0.391,0.748,0.514,4.944,-0.793,-2.625
-0.385,0.737,0.523,5.920,-0.610,-2.686
-0.389,0.720,0.514,6.042,-0.122,-3.052
-0.391,0.699,0.511,4.700,-0.183,-2.319
-0.397,0.708,0.484,3.235,0.305,-1.282
-0.382,0.724,0.600,1.099,-3.357,-0.366
-0.382,0.736,0.504,2.014,0.916,-0.610
-0.380,0.736,0.541,2.197,-1.038,-1.099
-0.385,0.699,0.465,1.770,1.465,-1.160
-0.375,0.773,0.555,2.014,-1.892,0.488
-0.375,0.770,0.595,3.418,-0.366,-1.526

-1.194,1.058,0.113,-28.259,-169.250,-63.660
-1.267,0.945,0.280,-20.935,-177.429,-71.289
-1.304,0.673,0.431,-22.583,-180.786,-82.031
-1.319,0.357,0.582,-25.452,-188.477,-82.642
-1.317,0.391,0.566,-26.489,-190.063,-68.542
-1.291,0.427,0.758,-27.039,-197.021,-65.125
-1.276,0.635,0.942,-1.587,-197.632,-59.753
-1.269,0.870,0.975,46.692,-195.557,-69.275
-1.291,0.534,1.023,61.829,-194.702,-96.130
-1.247,0.253,1.137,59.875,-189.941,-92.773
-1.203,0.036,1.249,28.931,-180.481,-83.557
-1.167,0.179,0.999,8.850,-164.368,-66.956
-1.118,0.287,0.929,8.362,-167.664,-62.927
-1.121,0.265,0.931,17.517,-171.021,-60.913
-1.038,0.588,1.179,29.419,-173.462,-53.162
-1.059,0.456,1.280,33.875,-169.189,-60.608
-1.026,0.525,1.266,41.870,-155.396,-63.171
-1.024,0.403,1.169,43.030,-146.240,-68.115
-0.937,0.341,0.933,43.579,-140.259,-69.275
-0.872,-0.018,1.507,18.066,-151.001,-62.134
-0.843,0.255,1.237,13.000,-130.249,-43.640
-0.748,0.490,1.294,15.015,-127.075,-35.706
-0.773,0.702,1.154,48.889,-119.507,-41.504
-0.752,0.583,1.336,60.669,-124.756,-51.025
-0.695,0.473,1.254,81.787,-109.924,-63.721
-0.647,0.114,1.390,68.665,-100.830,-65.735
-0.618,0.175,1.171,59.448,-88.257,-55.786
-0.573,0.235,1.153,19.409,-85.327,-42.786
-0.563,0.450,1.010,4.028,-74.646,-34.790
-0.548,0.447,1.035,8.728,-74.280,-36.255
-0.513,0.392,0.886,32.532,-66.895,-40.344
-0.488,0.331,0.792,49.255,-66.956,-39.856
-0.459,0.261,1.079,49.683,-74.341,-38.574
-0.409,0.223,1.078,52.429,-59.204,-30.457
-0.404,0.100,1.446,44.800,-61.035,-26.001
-0.422,0.149,1.349,32.166,-34.668,-11.292
-0.428,0.262,1.248,20.752,-25.757,-2.136
-0.389,0.569,1.217,-3.845,-16.846,8.728
-0.378,0.842,1.008,-18.433,-1.099,7.874
-0.385,0.829,0.960,-14.893,1.404,1.404
-0.404,0.668,0.902,9.521,6.348,-11.475
-0.457,0.624,0.490,38.818,10.193,-10.376
-0.458,0.673,0.616,45.654,-1.343,-6.958
-0.450,0.756,0.709,42.664,-2.075,-4.028
-0.414,0.775,0.686,29.114,0.183,-3.296
-0.401,0.818,0.698,25.391,0.183,-2.747
-0.406,0.758,0.678,23.743,3.052,-7.385
-0.405,0.708,0.699,26.855,6.042,-8.972
-0.418,0.647,0.607,29.236,9.827,-9.949
-0.429,0.604,0.659,30.090,6.287,-7.507
-0.447,0.636,0.577,20.752,10.315,-3.418
-0.443,0.624,0.581,-0.671,11.292,-3.235
-0.438,0.543,0.523,-8.728,11.353,-0.732
-0.426,0.624,0.465,-10.803,9.338,3.540
-0.424,0.674,0.509,-6.775,5.676,4.211
-0.409,0.705,0.590,3.174,3.540,0.916
-0.412,0.686,0.536,7.263,6.287,-2.991
-0.414,0.609,0.573,7.690,3.052,-2.502
-0.414,0.633,0.644,8.850,3.479,-0.122
-0.421,0.674,0.560,2.625,8.423,0.793
-0.419,0.692,0.557,-1.160,7.874,0.854
-0.439,0.677,0.454,-0.122,7.996,-1.038
-0.433,0.635,0.645,3.723,1.648,-1.648
-0.438,0.613,0.580,6.348,6.348,-1.831
-0.438,0.628,0.531,10.376,5.310,-0.671
-0.433,0.625,0.538,9.583,3.479,0.122
-0.428,0.665,0.514,7.446,3.662,1.282
-0.417,0.693,0.565,-0.122,1.892,0.793
-0.413,0.688,0.585,-0.427,2.502,-0.793
-0.416,0.666,0.571,2.136,2.686,-2.136
-0.419,0.608,0.582,5.493,2.136,-2.563
-0.426,0.596,0.572,6.409,4.272,-1.953
-0.430,0.543,0.534,4.883,2.197,-0.977
-0.423,0.594,0.569,-0.061,1.648,2.258
-0.426,0.634,0.553,2.441,2.014,2.075
-0.421,0.622,0.546,4.089,0.122,2.136
-0.417,0.641,0.556,3.357,-0.305,2.441
-0.417,0.614,0.570,1.648,-0.916,1.770
-0.414,0.605,0.604,-0.305,-1.465,3.174
-0.411,0.641,0.659,-3.479,-1.160,4.883
-0.417,0.650,0.616,-2.502,2.991,4.761
-0.423,0.701,0.573,-0.549,0.061,4.578
-0.421,0.710,0.626,2.319,-1.587,2.136
-0.420,0.692,0.620,4.517,0.305,-0.244
-0.423,0.660,0.612,4.883,0.549,-0.122
-0.423,0.636,0.619,3.296,-0.244,0.000
-0.419,0.652,0.658,1.831,15.137,0.977
-0.425,0.650,0.576,0.488,2.625,0.793
-0.430,0.632,0.655,1.221,-1.343,0.732
-0.422,0.667,0.672,1.038,-0.854,1.465
-0.433,0.669,0.546,2.625,2.441,0.183
-0.423,0.653,0.634,4.150,-0.610,-0.793
-0.424,0.618,0.602,4.517,1.648,-1.465
-0.420,0.596,0.600,1.587,1.038,-0.183
-0.422,0.627,0.622,-2.136,1.282,2.197
-0.420,0.649,0.605,-2.869,2.258,2.625
-0.429,0.641,0.574,-2.380,2.441,1.099
-0.431,0.649,0.544,-1.343,0.671,0.854
-0.429,0.642,0.605,-1.709,-0.732,0.488
-0.425,0.616,0.597,-0.305,0.427,0.305

-0.238,0.438,-2.465,-10.437,10.559,-14.099
-0.341,0.463,-2.555,-58.533,-47.241,2.930
-0.450,0.642,-2.101,-148.132,-148.499,36.743
-0.737,1.238,-1.733,-168.457,-186.646,43.701
-0.942,1.725,-0.503,-121.887,-258.667,32.654
-0.818,1.213,2.090,-26.123,-328.857,-22.583
-0.502,0.260,3.708,11.658,-310.791,-92.712
-0.528,-1.200,0.612,24.536,-2.380,-75.928
-0.813,0.967,-2.705,-88.013,-9.033,79.529
-0.606,1.620,0.324,-78.674,-248.169,100.952
-0.559,1.366,0.765,-25.818,-223.694,52.002
-0.522,0.675,1.464,0.793,-196.228,8.789
-0.553,0.722,1.098,-12.878,-144.165,23.254
-0.641,0.980,0.794,-18.555,-134.033,31.677
-0.720,1.253,0.789,-11.536,-145.569,26.550
-0.689,1.044,0.938,18.188,-150.208,1.892
-0.639,0.872,1.024,29.114,-150.085,-7.141
-0.559,0.740,1.055,33.508,-141.968,-14.404
-0.559,0.802,0.985,27.161,-135.437,-11.108
-0.571,0.992,1.026,23.010,-134.949,-10.132
-0.644,1.188,0.879,26.245,-126.099,-16.724
-0.706,0.970,0.737,34.668,-123.657,-38.757
-0.656,0.585,0.947,27.832,-130.432,-51.514
-0.631,0.359,1.009,24.780,-128.296,-50.842
-0.584,0.347,1.023,16.174,-119.446,-28.687
-0.578,0.772,0.812,20.874,-108.459,-12.878
-0.592,0.886,0.780,26.672,-108.398,-21.667
-0.629,0.810,0.627,36.865,-107.056,-30.457
-0.611,0.586,1.058,26.428,-121.277,-35.461
-0.566,0.463,1.071,30.151,-106.628,-34.302
-0.560,0.561,1.031,31.433,-101.990,-29.114
-0.551,0.628,0.935,29.968,-95.032,-27.100
-0.546,0.673,0.925,30.762,-89.417,-25.818
-0.562,0.687,0.734,28.564,-86.731,-28.748
-0.602,0.683,0.720,17.334,-89.722,-29.724
-0.568,0.488,1.057,12.573,-97.351,-34.973
-0.556,0.421,0.999,15.015,-88.013,-28.259
-0.538,0.474,0.869,18.127,-79.956,-24.109
-0.518,0.586,0.829,18.127,-77.271,-18.433
-0.510,0.677,0.795,18.860,-72.754,-18.433
-0.496,0.727,0.725,17.212,-71.533,-20.081
-0.516,0.633,0.635,7.629,-70.679,-24.414
-0.530,0.635,0.655,-1.770,-70.313,-21.057
-0.546,0.685,0.641,-0.854,-69.824,-19.165
-0.551,0.718,0.653,5.981,-70.801,-19.348
-0.545,0.754,0.631,12.146,-68.542,-20.691
-0.552,0.696,0.619,11.902,-67.505,-22.583
-0.560,0.691,0.654,8.545,-67.993,-21.240
-0.562,0.712,0.663,5.066,-66.772,-20.020
-0.566,0.758,0.628,8.240,-64.697,-20.935
-0.568,0.715,0.717,7.812,-66.895,-23.132
-0.560,0.663,0.697,8.362,-61.279,-24.231
-0.557,0.618,0.742,6.775,-59.753,-23.010
