accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-0.831,-0.901,0.778,-11.963,106.812,-451.172
-0.707,-1.220,0.779,-37.537,107.178,-425.781
-0.562,-1.464,0.755,-53.040,107.300,-386.658
-0.420,-1.579,0.718,-69.214,110.352,-338.135
-0.285,-1.585,0.666,-76.599,112.671,-286.804
-0.179,-1.514,0.608,-74.219,113.159,-241.028
-0.103,-1.416,0.545,-69.031,111.816,-206.848
-0.054,-1.354,0.451,-56.458,109.680,-186.157
-0.010,-1.395,0.315,-35.461,107.056,-176.819
0.035,-1.516,0.198,-15.747,102.539,-171.997
0.087,-1.638,0.111,-1.099,93.872,-162.537
0.126,-1.714,0.070,11.230,81.299,-143.250
0.141,-1.731,0.034,20.325,68.970,-116.638
0.170,-1.697,-0.004,23.499,59.875,-88.074
0.192,-1.625,-0.032,22.400,51.392,-60.913
0.229,-1.543,-0.005,19.043,40.833,-36.804
0.261,-1.470,0.083,13.794,29.907,-16.357
0.275,-1.406,0.157,7.935,24.719,0.610
0.271,-1.360,0.132,2.014,28.809,15.686
0.259,-1.342,0.003,-2.563,37.537,29.236
0.259,-1.321,-0.145,-3.845,41.870,43.884
0.255,-1.249,-0.228,-3.052,36.865,61.890
0.260,-1.125,-0.246,-0.610,23.437,80.872
0.284,-1.004,-0.220,4.211,8.057,95.032
0.295,-0.926,-0.173,11.108,-4.028,103.333
0.318,-0.864,-0.163,17.517,-12.512,108.948
0.308,-0.837,-0.122,22.888,-22.522,114.075
0.357,-0.833,-0.082,27.222,-29.541,121.216
0.290,-0.753,-0.010,33.386,-35.950,129.883
0.317,-0.783,0.044,40.833,-41.321,136.841
0.303,-0.767,0.091,39.063,-43.518,146.729
0.304,-0.682,0.201,39.368,-50.842,163.574
0.332,-0.584,0.281,44.373,-55.603,178.467
0.336,-0.522,0.355,40.649,-56.641,188.721
0.340,-0.484,0.433,39.307,-55.298,196.899
0.320,-0.430,0.496,40.527,-51.636,207.581
0.289,-0.339,0.500,44.128,-46.082,221.985
0.253,-0.224,0.473,47.302,-41.748,236.206
0.223,-0.089,0.468,42.542,-44.067,247.070
0.200,-0.001,0.490,42.969,-49.866,253.479
0.200,0.036,0.505,40.894,-53.467,255.798
0.171,0.087,0.533,37.537,-56.152,258.606
0.212,0.245,0.569,43.335,-61.401,270.874
0.187,0.421,0.671,45.593,-68.604,289.124
0.203,0.645,0.748,47.607,-72.571,304.626
0.134,0.863,0.804,40.283,-71.045,307.312
0.138,0.998,0.905,28.381,-71.899,292.847
0.217,1.116,1.005,23.010,-74.646,275.146
0.230,1.154,1.110,17.212,-75.012,255.249
0.193,1.006,1.099,21.851,-58.899,225.220
0.183,0.734,0.909,25.208,-30.762,193.237
0.154,0.555,0.712,26.733,-12.512,184.937
0.090,0.625,0.608,40.161,-11.780,207.458
0.116,0.978,0.575,48.340,-20.142,245.422
0.107,1.411,0.611,42.175,-33.447,272.583
0.088,1.913,0.688,29.724,-46.753,277.405
0.168,2.104,0.686,-1.038,-50.903,244.385
0.213,2.020,0.772,-55.420,-51.392,188.965
0.217,1.770,0.810,-71.350,-41.687,140.442
0.245,1.463,0.795,-69.824,-26.611,104.309
0.233,1.251,0.784,-57.678,-16.541,88.867
0.212,1.268,0.755,-28.015,-9.399,98.022
0.219,1.518,0.695,6.226,-4.456,118.896
0.218,1.841,0.643,30.457,-1.282,131.775
0.229,2.074,0.606,34.058,1.160,123.291
0.258,2.156,0.572,24.475,1.770,94.116
0.271,2.072,0.592,9.766,-2.441,54.199
0.274,1.866,0.652,0.427,-7.324,14.954
0.266,1.620,0.654,-3.113,-6.042,-14.648
0.263,1.395,0.593,-1.770,0.244,-32.166
0.269,1.226,0.524,2.563,4.272,-39.246
0.274,1.114,0.494,9.705,1.221,-39.124
0.278,1.043,0.522,13.916,-6.104,-35.706
0.284,0.990,0.585,12.573,-11.597,-33.203
0.291,0.925,0.604,10.254,-10.925,-32.410
0.286,0.867,0.601,6.165,-7.019,-31.372
0.299,0.818,0.578,5.493,-2.991,-29.419
0.296,0.793,0.536,5.493,0.061,-27.527
0.288,0.793,0.504,4.456,-0.549,-25.269
0.288,0.797,0.501,1.831,-4.517,-24.536
0.310,0.763,0.544,-0.488,-11.902,-27.161
0.316,0.699,0.623,-2.258,-18.127,-31.494
0.314,0.620,0.687,-3.296,-19.226,-34.607

0.093,3.058,0.384,50.842,-50.781,1.160
0.001,3.189,0.833,14.526,-93.689,-42.969
-0.052,3.080,1.271,-10.376,-113.647,-102.539
-0.065,2.988,1.482,-28.137,-87.463,-149.231
-0.066,2.973,1.493,-32.837,-48.462,-178.406
-0.100,2.979,1.432,-22.278,-20.752,-202.820
-0.170,2.898,1.369,-4.944,-2.625,-235.474
-0.266,2.673,1.272,8.545,12.817,-276.550
-0.330,2.300,1.179,19.592,27.405,-317.688
-0.418,1.848,1.161,18.311,38.269,-351.135
-0.475,1.447,1.172,15.991,48.523,-373.962
-0.531,1.138,1.066,13.306,62.805,-387.207
-0.588,0.799,1.056,3.418,68.298,-395.264
-0.563,0.436,1.152,-15.686,73.486,-396.973
-0.557,0.071,1.179,-31.250,87.646,-396.790
-0.561,-0.211,1.129,-40.588,101.318,-388.733
-0.567,-0.401,1.022,-46.387,109.192,-369.385
-0.504,-0.574,0.923,-56.091,110.596,-347.534
-0.440,-0.780,0.897,-70.313,106.140,-334.106
-0.390,-0.972,0.880,-75.073,100.830,-320.801
-0.338,-1.092,0.824,-73.364,99.121,-299.011
-0.285,-1.144,0.692,-65.735,101.685,-272.644
-0.230,-1.151,0.519,-58.228,104.614,-246.704
-0.150,-1.174,0.369,-50.598,104.004,-226.868
-0.074,-1.227,0.268,-42.786,96.680,-212.524
-0.004,-1.266,0.240,-35.706,83.679,-196.838
0.055,-1.270,0.233,-25.940,70.435,-177.246
0.088,-1.257,0.198,-14.404,63.599,-157.166
0.121,-1.219,0.142,-10.376,61.951,-138.245
0.165,-1.190,0.117,-9.644,57.800,-122.253
0.202,-1.204,0.135,-7.324,50.171,-109.497
0.218,-1.250,0.151,-4.211,45.227,-98.938
0.230,-1.303,0.087,-0.366,47.363,-87.646
0.245,-1.350,-0.008,1.770,51.819,-74.890
0.271,-1.361,-0.080,3.235,49.988,-60.120
0.278,-1.343,-0.122,6.287,40.833,-42.297
0.276,-1.346,-0.148,11.047,30.701,-25.635
0.279,-1.389,-0.168,12.329,23.437,-13.428
0.275,-1.460,-0.189,13.062,16.968,-1.831
0.276,-1.511,-0.187,12.390,9.766,14.221
0.280,-1.508,-0.162,12.573,0.671,36.255
0.270,-1.475,-0.122,14.465,-8.423,60.791
0.281,-1.417,-0.077,12.573,-15.808,84.717
0.188,-1.329,-0.041,7.874,-22.400,105.347
0.247,-1.257,0.028,3.662,-29.297,123.047
0.255,-1.208,0.056,4.333,-31.311,140.015
0.201,-1.157,0.134,5.310,-32.898,157.104
0.250,-1.103,0.159,10.925,-32.593,175.232
0.206,-0.948,0.213,17.944,-37.415,199.768
0.205,-0.722,0.302,27.893,-46.387,223.511
0.200,-0.526,0.381,38.940,-53.528,238.220
0.162,-0.336,0.451,45.105,-59.082,247.131
0.157,-0.153,0.509,48.706,-63.782,253.723
0.155,-0.033,0.591,45.715,-68.237,257.141
0.153,0.057,0.701,41.870,-70.190,260.742
0.130,0.152,0.780,39.490,-65.613,268.066
0.125,0.238,0.829,31.250,-55.542,274.475
0.097,0.272,0.842,23.254,-44.067,275.391
0.057,0.262,0.811,17.822,-32.166,273.743
0.014,0.204,0.758,15.503,-22.644,272.827
-0.021,0.191,0.696,29.236,-16.541,277.344
-0.085,0.246,0.690,50.110,-15.381,295.044
-0.127,0.561,0.739,74.890,-19.409,327.026
-0.175,1.066,0.885,82.581,-37.476,358.643
-0.121,1.543,1.068,80.750,-64.331,373.718
-0.067,1.843,1.232,83.008,-73.181,356.567
-0.014,1.953,1.183,59.326,-50.598,310.730
0.035,1.849,0.889,29.724,-10.925,250.793
0.044,1.582,0.516,11.047,18.250,196.472
0.102,1.278,0.284,7.812,20.874,161.377
0.168,1.020,0.273,7.019,-1.892,147.339
0.061,0.980,0.447,15.198,-36.011,153.076
0.024,0.960,0.576,15.137,-51.392,162.842
0.034,1.274,0.788,-2.686,-58.472,193.665
0.070,1.825,0.888,12.939,-59.692,229.675
0.033,2.323,1.029,13.916,-59.326,236.694
0.141,2.702,1.107,4.944,-47.791,214.600
0.159,2.812,1.058,8.850,-24.536,159.851
0.190,2.522,0.929,0.244,-0.183,79.651
0.177,1.932,0.711,-4.761,20.813,3.601
0.174,1.415,0.524,-5.554,29.236,-37.964
0.198,1.106,0.422,1.953,25.208,-42.480
0.216,1.013,0.437,8.850,9.155,-22.339
0.232,1.077,0.565,14.526,-8.301,2.563
0.248,1.201,0.679,21.790,-14.343,18.311
0.240,1.275,0.692,20.874,-7.507,19.348
0.238,1.268,0.623,15.442,2.563,9.644
0.241,1.191,0.564,10.376,6.958,-2.502
0.239,1.082,0.550,6.958,4.822,-13.184
0.236,0.971,0.572,3.845,1.038,-19.836
0.240,0.866,0.588,1.953,-0.977,-22.888
0.242,0.780,0.584,1.587,-0.610,-22.583
0.235,0.731,0.578,-0.305,0.183,-18.799
0.240,0.714,0.577,0.061,-0.061,-13.184
0.250,0.724,0.594,1.160,-1.648,-7.812
0.260,0.736,0.626,2.747,-3.540,-4.517
0.251,0.724,0.651,2.625,-2.808,-3.723
0.245,0.710,0.646,0.732,0.671,-4.089
0.254,0.745,0.594,1.099,4.150,-2.319
0.255,0.797,0.561,2.197,4.578,0.122

0.120,2.180,0.687,5.127,-24.536,-4.272
0.098,2.337,0.766,-7.019,-29.968,-24.109
0.077,2.406,0.891,-24.414,-33.691,-51.697
0.047,2.398,1.002,-36.194,-31.006,-82.642
0.008,2.364,1.054,-36.072,-21.484,-111.084
-0.023,2.355,1.048,-30.151,-7.812,-133.240
-0.061,2.378,0.994,-20.569,5.188,-152.222
-0.134,2.388,0.914,-8.911,15.015,-172.913
-0.161,2.333,0.880,-4.517,21.362,-198.730
-0.164,2.308,0.852,-5.737,22.461,-227.844
-0.250,2.232,0.936,-5.005,13.489,-258.972
-0.293,2.078,1.124,-8.057,6.104,-289.612
-0.338,1.851,1.250,-11.047,18.127,-318.176
-0.373,1.629,1.263,-20.325,42.725,-342.407
-0.469,1.401,1.178,-18.494,68.115,-360.901
-0.535,1.170,1.109,-12.817,89.111,-376.831
-0.669,0.907,1.000,-7.935,109.619,-392.883
-0.746,0.570,0.840,-4.578,128.235,-409.119
-0.763,0.183,0.723,-0.916,135.681,-426.758
-0.758,-0.167,0.692,-7.385,128.235,-434.143
-0.747,-0.487,0.685,-6.592,115.295,-427.917
-0.681,-0.812,0.674,-4.944,108.887,-415.344
-0.586,-1.094,0.707,-27.954,105.957,-400.391
-0.491,-1.345,0.720,-45.044,103.394,-376.831
-0.378,-1.509,0.682,-50.354,106.934,-342.041
-0.251,-1.586,0.592,-61.951,114.624,-300.964
-0.182,-1.586,0.487,-68.665,119.690,-262.085
-0.094,-1.583,0.372,-68.115,117.920,-229.065
-0.015,-1.597,0.243,-60.364,113.647,-201.355
0.072,-1.594,0.124,-52.551,107.605,-176.819
0.141,-1.503,0.059,-44.495,94.421,-149.292
0.201,-1.325,0.060,-29.419,75.439,-119.263
0.246,-1.147,0.082,-14.771,59.937,-97.046
0.284,-1.079,0.083,-7.202,53.284,-88.562
0.289,-1.134,0.058,-2.319,51.941,-89.233
0.292,-1.259,-0.013,3.418,51.880,-89.722
0.286,-1.371,-0.103,11.719,52.124,-83.130
0.270,-1.428,-0.178,20.447,48.645,-68.420
0.278,-1.445,-0.223,26.794,38.025,-49.133
0.261,-1.474,-0.223,28.320,22.400,-29.663
0.240,-1.537,-0.178,24.231,9.155,-12.146
0.240,-1.592,-0.144,17.334,1.404,6.470
0.229,-1.606,-0.158,12.329,-0.610,29.602
0.212,-1.572,-0.201,9.216,-0.977,55.786
0.208,-1.508,-0.237,8.667,-3.784,82.581
0.203,-1.442,-0.233,8.728,-11.963,106.689
0.202,-1.391,-0.185,9.338,-23.804,127.197
0.192,-1.357,-0.106,11.353,-35.461,145.691
0.257,-1.314,-0.020,13.367,-44.373,165.527
0.141,-1.257,0.074,18.188,-51.514,186.829
0.148,-1.153,0.167,25.085,-55.298,210.388
0.063,-0.995,0.260,37.109,-57.678,233.398
0.018,-0.847,0.371,49.377,-61.157,254.517
0.015,-0.656,0.368,53.772,-56.091,272.705
0.011,-0.435,0.381,53.101,-56.335,288.208
0.039,-0.248,0.417,58.655,-67.200,297.852
0.035,-0.098,0.451,53.711,-77.209,303.589
0.011,0.018,0.523,36.804,-82.703,307.800
-0.001,0.103,0.622,20.630,-86.548,312.622
-0.013,0.196,0.732,6.775,-86.487,320.862
-0.035,0.326,0.811,0.061,-78.369,332.153
-0.057,0.479,0.828,1.343,-64.880,341.553
-0.036,0.675,0.828,5.432,-53.955,346.558
-0.058,0.920,0.849,12.878,-47.791,352.844
-0.028,1.171,0.824,30.579,-44.434,356.567
-0.030,1.444,0.764,37.354,-37.964,350.830
-0.013,1.600,0.739,34.485,-38.696,325.928
0.033,1.571,0.735,46.509,-40.527,289.062
0.048,1.452,0.757,46.570,-39.978,254.028
0.047,1.287,0.785,38.879,-39.612,228.088
0.019,1.145,0.801,35.828,-36.804,213.379
-0.000,1.099,0.761,32.043,-27.893,212.830
-0.066,1.178,0.663,27.954,-17.090,223.633
-0.044,1.582,0.652,24.231,-15.930,242.187
-0.014,1.953,0.681,40.710,-24.170,250.183
0.045,2.122,0.702,26.367,-33.630,229.126
0.091,2.370,0.797,-6.897,-41.504,209.595
0.137,2.512,0.918,-7.568,-49.072,185.425
0.171,2.451,0.999,-7.751,-37.659,137.634
0.172,2.185,0.918,-11.658,-8.911,79.346
0.168,1.794,0.686,-6.104,21.851,27.222
0.173,1.466,0.455,0.366,36.133,-0.732
0.175,1.279,0.358,12.756,31.250,-4.700
0.203,1.225,0.334,28.381,15.869,4.639
0.207,1.269,0.394,34.119,0.732,14.954
0.224,1.318,0.485,32.410,-9.521,18.127
0.226,1.305,0.568,27.466,-12.329,12.878
0.230,1.256,0.611,18.555,-8.423,4.333
0.238,1.197,0.591,10.803,-0.793,-1.648
0.230,1.149,0.554,5.127,4.517,-4.944
0.228,1.101,0.523,1.648,6.897,-7.507
0.234,1.052,0.510,0.549,5.859,-10.315
0.237,1.013,0.535,2.258,2.197,-12.756
0.234,0.974,0.575,5.920,-0.732,-15.259
0.237,0.919,0.569,8.606,-0.122,-18.616
0.254,0.860,0.559,6.592,1.404,-21.667
0.252,0.810,0.549,6.897,1.404,-22.949
0.253,0.782,0.531,7.385,1.526,-21.545
0.264,0.772,0.521,7.202,0.793,-19.165
0.272,0.762,0.538,6.714,-0.854,-16.968

0.097,2.075,0.740,-26.062,-22.644,44.373
0.083,2.384,0.796,-23.437,-19.653,35.828
0.039,2.626,0.774,-18.311,-7.629,14.282
-0.047,2.807,0.689,-14.954,6.287,-17.822
-0.091,2.944,0.606,-12.451,16.174,-54.932
-0.162,3.061,0.540,-16.846,18.494,-91.064
-0.236,3.189,0.579,-28.870,7.751,-125.916
-0.292,3.282,0.679,-44.250,-4.822,-162.109
-0.383,3.262,0.828,-57.678,-13.245,-207.092
-0.453,3.097,0.996,-67.261,-14.648,-259.155
-0.520,2.813,1.108,-63.416,-7.019,-314.209
-0.605,2.438,1.142,-48.035,6.042,-365.417
-0.677,2.027,1.099,-29.846,22.278,-406.006
-0.737,1.638,1.006,-17.212,37.292,-431.458
-0.824,1.265,0.860,-15.564,53.101,-443.787
-0.909,0.903,0.721,-24.353,65.002,-456.421
-0.982,0.478,0.584,-41.260,69.580,-470.886
-0.945,-0.004,0.501,-67.566,65.002,-483.826
-0.906,-0.507,0.528,-84.534,49.255,-491.028
-0.821,-0.956,0.605,-85.815,34.973,-481.201
-0.714,-1.254,0.636,-77.698,31.372,-448.975
-0.576,-1.418,0.606,-61.707,39.246,-399.963
-0.453,-1.428,0.557,-45.593,49.133,-346.436
-0.348,-1.331,0.521,-29.297,49.072,-298.218
-0.277,-1.250,0.542,-20.874,40.833,-264.465
-0.196,-1.329,0.604,-28.687,35.217,-249.023
-0.148,-1.521,0.670,-43.457,36.743,-243.469
-0.096,-1.685,0.664,-51.636,43.335,-230.713
-0.020,-1.803,0.590,-47.363,48.950,-204.468
0.060,-1.854,0.502,-37.842,48.462,-171.204
0.119,-1.834,0.443,-29.602,42.358,-137.085
0.169,-1.773,0.411,-17.517,35.461,-106.140
0.214,-1.708,0.354,-2.014,31.189,-80.566
0.240,-1.663,0.243,14.526,31.616,-60.364
0.249,-1.616,0.120,26.367,33.752,-41.504
0.263,-1.562,0.018,34.729,32.410,-21.423
0.267,-1.507,-0.028,34.790,26.123,-1.221
0.287,-1.447,-0.031,28.809,18.860,19.531
0.295,-1.382,-0.021,23.499,13.428,40.894
0.293,-1.324,-0.030,20.325,11.108,59.875
0.301,-1.287,-0.065,19.165,10.010,76.538
0.298,-1.251,-0.095,19.409,7.141,92.346
0.300,-1.212,-0.097,22.278,1.282,108.398
0.311,-1.169,-0.071,28.137,-6.897,124.512
0.315,-1.120,-0.045,36.133,-14.832,141.113
0.317,-1.044,-0.009,46.570,-21.912,157.166
0.242,-0.936,0.029,53.833,-31.982,172.302
0.322,-0.766,0.180,59.753,-46.814,189.575
0.361,-0.563,0.322,63.354,-56.702,206.726
0.326,-0.315,0.538,66.589,-64.880,222.961
0.419,-0.117,0.650,62.378,-55.969,230.896
0.384,0.021,0.602,47.485,-37.354,234.009
0.388,0.125,0.491,44.495,-28.442,234.375
0.405,0.185,0.403,48.401,-34.058,230.225
0.368,0.178,0.420,48.462,-49.805,220.825
0.360,0.102,0.532,43.884,-64.697,205.994
0.341,0.013,0.674,38.757,-69.336,197.021
0.312,-0.029,0.801,36.011,-62.073,203.857
0.284,0.056,0.836,35.339,-43.152,224.426
0.243,0.336,0.782,39.856,-21.667,252.014
0.330,0.747,0.765,47.302,-12.329,279.724
0.300,1.119,0.895,49.988,-14.465,296.509
0.380,1.553,0.914,54.077,-11.475,301.636
0.378,1.889,0.754,65.063,-6.287,282.776
0.396,1.916,0.686,56.458,-12.268,223.145
0.392,1.529,0.623,38.086,-10.498,140.747
0.373,0.979,0.537,26.062,-0.854,75.195
0.333,0.494,0.457,26.794,4.456,48.584
0.325,0.193,0.426,29.663,4.700,58.289
0.290,0.120,0.453,28.625,0.244,97.351
0.207,0.293,0.506,28.687,-2.197,155.579
0.318,0.673,0.519,21.179,-5.432,213.867
0.237,1.361,0.637,38.391,-18.860,249.634
0.314,1.609,0.663,16.174,-21.729,241.272
0.319,1.779,0.608,-12.634,-14.282,237.427
0.296,1.971,0.571,4.211,-18.127,221.558
0.274,1.915,0.653,1.892,-22.461,181.152
0.345,1.637,0.700,-0.916,-10.498,129.700
0.322,1.366,0.482,-6.897,16.052,92.529
0.262,1.304,0.304,-5.371,21.240,82.947
0.299,1.302,0.391,0.000,6.470,91.980
0.310,1.510,0.416,-0.427,2.869,109.741
0.336,1.757,0.437,0.854,-3.967,112.671
0.339,1.872,0.532,2.930,-15.198,94.421
0.352,1.889,0.641,4.395,-19.531,65.979
0.354,1.763,0.669,8.911,-13.733,33.569
0.330,1.547,0.600,14.526,-2.075,5.310
0.310,1.337,0.488,23.621,8.972,-13.489
0.308,1.154,0.378,30.151,13.184,-23.682
0.305,1.017,0.327,30.457,7.996,-25.940
0.297,0.938,0.365,24.780,-2.930,-23.193
0.314,0.896,0.432,18.494,-12.207,-19.165
0.325,0.879,0.498,11.841,-17.456,-14.832
0.341,0.882,0.554,6.653,-19.775,-10.193
0.352,0.889,0.586,3.296,-19.836,-6.775
0.359,0.887,0.605,0.854,-18.738,-5.676
0.364,0.891,0.622,-1.038,-16.907,-5.981
0.362,0.887,0.629,0.122,-13.672,-7.080
0.360,0.867,0.614,2.197,-8.972,-10.803
0.359,0.822,0.580,3.479,-4.578,-16.113

0.204,2.443,0.538,-21.118,-45.166,13.550
0.151,2.758,0.684,-28.931,-51.819,0.732
0.120,2.980,0.841,-27.893,-56.152,-27.039
0.026,3.148,1.015,-22.705,-53.162,-68.420
-0.047,3.265,1.123,-18.066,-37.048,-111.938
-0.138,3.343,1.160,-6.714,-13.672,-157.593
-0.241,3.319,1.120,5.371,9.583,-207.397
-0.358,3.089,1.028,11.230,29.602,-264.709
-0.455,2.640,0.978,2.869,44.250,-327.942
-0.492,2.157,0.781,-9.705,54.077,-381.775
-0.537,1.710,0.781,-17.090,38.757,-416.382
-0.550,1.349,1.036,-27.893,13.916,-428.406
-0.541,1.053,1.258,-31.250,14.282,-427.490
-0.533,0.795,1.301,-22.156,37.476,-422.668
-0.548,0.549,1.160,-8.240,66.345,-416.565
-0.639,0.287,0.943,-1.587,88.867,-411.621
-0.633,-0.041,0.710,-12.878,104.980,-408.508
-0.573,-0.426,0.575,-43.762,106.567,-410.583
-0.505,-0.797,0.619,-76.416,90.149,-407.043
-0.387,-1.079,0.719,-94.421,69.092,-385.132
-0.279,-1.192,0.817,-98.267,59.082,-342.834
-0.163,-1.129,0.844,-94.849,64.148,-287.781
-0.099,-0.995,0.745,-84.045,75.562,-239.502
-0.060,-0.915,0.593,-75.562,85.022,-212.708
-0.030,-0.969,0.432,-67.871,87.280,-207.336
-0.011,-1.117,0.319,-56.824,82.642,-210.022
0.000,-1.298,0.259,-42.725,72.144,-206.848
0.025,-1.456,0.219,-28.137,61.523,-194.580
0.053,-1.554,0.200,-15.747,52.917,-175.537
0.078,-1.594,0.190,-3.662,45.898,-151.733
0.103,-1.584,0.183,4.028,40.771,-125.488
0.121,-1.591,0.163,5.676,38.635,-102.539
0.138,-1.650,0.123,0.854,39.185,-86.609
0.159,-1.730,0.071,-3.357,40.405,-72.937
0.175,-1.783,0.016,-5.371,40.100,-53.467
0.197,-1.792,-0.037,-4.517,36.987,-27.832
0.208,-1.741,-0.092,-1.282,31.067,0.122
0.227,-1.634,-0.143,2.563,24.719,29.541
0.240,-1.493,-0.176,6.348,16.357,56.763
0.252,-1.355,-0.169,8.972,7.080,78.735
0.269,-1.249,-0.141,11.353,-2.197,94.482
0.283,-1.181,-0.099,15.076,-10.620,105.347
0.281,-1.144,-0.060,20.325,-17.395,114.197
0.274,-1.114,-0.045,26.062,-20.935,123.901
0.280,-1.077,-0.034,30.151,-23.926,135.803
0.270,-1.018,-0.010,33.142,-28.625,149.658
0.265,-0.945,-0.005,35.767,-35.828,164.734
0.282,-0.829,0.091,36.743,-50.354,180.786
0.331,-0.735,0.224,40.039,-63.110,195.374
0.231,-0.523,0.399,47.607,-72.388,206.726
0.318,-0.483,0.526,54.382,-69.946,210.510
0.311,-0.475,0.419,46.875,-50.354,218.079
0.261,-0.374,0.339,47.119,-47.241,234.680
0.272,-0.172,0.358,50.171,-63.049,255.859
0.249,0.092,0.497,47.852,-87.463,273.987
0.246,0.328,0.659,42.603,-109.314,281.494
0.241,0.471,0.781,30.334,-114.258,272.461
0.226,0.477,0.870,11.719,-99.365,246.643
0.218,0.340,0.887,5.859,-70.923,216.675
0.200,0.199,0.791,12.268,-37.964,201.233
0.179,0.132,0.645,26.489,-15.259,204.102
0.176,0.244,0.542,40.222,-8.728,221.802
0.172,0.373,0.660,48.645,-15.198,249.756
0.211,0.902,0.701,55.176,-25.818,288.269
0.194,1.460,0.804,62.378,-48.340,306.091
0.297,1.773,0.991,50.964,-71.838,286.011
0.341,1.760,1.133,36.621,-67.383,233.582
0.339,1.468,1.086,20.020,-37.537,167.969
0.306,1.015,0.886,18.860,-3.540,113.892
0.267,0.595,0.699,22.095,17.822,86.121
0.271,0.377,0.614,21.973,23.804,92.590
0.239,0.440,0.538,28.625,17.151,137.451
0.289,0.985,0.541,37.964,0.793,204.651
0.240,1.612,0.648,57.556,-25.696,243.042
0.294,1.770,0.869,18.677,-47.852,226.562
0.297,1.766,1.009,-12.085,-42.358,202.759
0.303,1.751,0.975,4.150,-21.973,181.824
0.258,1.633,0.856,17.395,1.038,155.579
0.220,1.500,0.719,21.057,26.489,125.183
0.231,1.385,0.513,20.813,49.011,102.417
0.236,1.369,0.374,17.944,54.688,97.046
0.237,1.474,0.377,22.156,41.138,104.126
0.265,1.613,0.424,25.940,21.912,107.239
0.270,1.712,0.445,24.963,4.211,97.351
0.255,1.787,0.481,18.494,-11.353,77.698
0.277,1.732,0.570,14.526,-22.949,50.964
0.298,1.618,0.655,2.686,-25.696,26.917
0.295,1.495,0.673,7.385,-20.447,10.498
0.278,1.368,0.651,15.381,-10.559,-1.526
0.269,1.231,0.571,26.001,1.953,-11.658
0.266,1.102,0.476,32.837,12.085,-19.043
0.260,1.011,0.393,30.518,14.709,-22.583
0.269,0.977,0.384,28.870,6.470,-22.949
0.283,0.942,0.453,25.269,-5.249,-24.536
0.292,0.882,0.507,17.944,-12.085,-27.161
0.302,0.827,0.559,8.972,-17.456,-28.320
0.314,0.782,0.624,3.723,-23.437,-26.489
0.323,0.756,0.682,0.549,-26.733,-22.461
0.325,0.736,0.713,-0.916,-25.269,-19.287
0.325,0.711,0.708,-1.709,-18.982,-18.433

0.223,1.995,0.781,-9.949,-27.466,25.513
0.195,2.334,0.792,-15.198,-20.569,23.071
0.165,2.655,0.815,-23.865,-16.174,13.000
0.145,2.943,0.869,-34.485,-13.855,-8.301
0.076,3.129,0.950,-40.771,-12.085,-43.030
0.023,3.161,1.003,-38.513,-8.240,-93.018
-0.071,3.065,1.054,-40.771,0.305,-148.743
-0.119,2.895,1.106,-41.687,13.611,-200.989
-0.156,2.728,1.007,-31.738,30.151,-245.239
-0.237,2.523,0.934,-18.188,33.936,-283.203
-0.291,2.231,1.021,-16.602,27.161,-321.350
-0.362,1.849,1.160,-21.057,25.818,-358.337
-0.387,1.417,1.273,-22.705,33.081,-388.062
-0.422,1.032,1.320,-18.677,48.096,-406.860
-0.460,0.680,1.283,-9.705,63.965,-415.161
-0.490,0.326,1.179,-2.380,79.102,-416.748
-0.513,-0.010,1.032,-7.629,95.886,-412.842
-0.512,-0.312,0.860,-23.987,111.450,-401.672
-0.492,-0.579,0.680,-44.373,122.498,-384.888
-0.422,-0.809,0.529,-77.026,124.512,-365.112
-0.361,-0.993,0.453,-103.394,117.432,-341.980
-0.284,-1.098,0.438,-113.770,105.347,-311.707
-0.207,-1.127,0.427,-112.854,93.872,-274.353
-0.123,-1.110,0.422,-104.248,85.266,-239.441
-0.087,-1.088,0.379,-88.928,79.041,-214.417
-0.033,-1.066,0.342,-72.144,72.510,-196.716
0.016,-1.071,0.340,-51.758,61.340,-185.486
0.044,-1.121,0.358,-32.104,49.438,-178.406
0.070,-1.185,0.368,-19.714,42.297,-170.654
0.088,-1.271,0.352,-11.841,39.734,-161.011
0.116,-1.355,0.317,-9.155,39.490,-149.048
0.141,-1.407,0.265,-7.019,39.490,-132.507
0.175,-1.430,0.199,-2.991,39.001,-111.145
0.201,-1.431,0.154,-6.165,36.438,-88.501
0.218,-1.453,0.132,-14.099,33.142,-67.810
0.235,-1.485,0.102,-19.775,31.189,-49.255
0.250,-1.508,0.058,-18.738,31.372,-30.334
0.264,-1.500,-0.031,-11.414,32.837,-9.888
0.266,-1.465,-0.144,1.282,32.410,11.597
0.286,-1.389,-0.247,11.414,26.672,34.180
0.307,-1.305,-0.300,16.724,15.320,55.725
0.325,-1.221,-0.280,16.541,0.183,74.951
0.337,-1.137,-0.210,14.343,-13.794,92.102
0.353,-1.055,-0.123,13.977,-22.949,107.971
0.374,-0.964,-0.048,14.771,-28.076,121.765
0.402,-0.861,0.014,19.897,-32.104,134.766
0.434,-0.753,0.075,23.804,-35.400,147.827
0.453,-0.647,0.148,27.466,-38.208,158.936
