accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ
-2.348,-0.652,1.455,55.237,418.762,213.135
-2.555,-0.818,1.183,10.376,477.966,227.539
-2.744,-1.224,0.654,-0.061,527.710,251.892
-2.819,-1.193,0.440,4.272,537.598,282.593
-2.931,-0.777,-0.018,31.372,539.001,359.375
-2.895,-0.627,-0.113,46.692,502.563,404.175
-2.911,-0.334,0.230,51.392,489.929,421.997
-3.108,-0.151,0.206,83.679,503.540,452.942
-3.224,-0.020,-0.064,93.811,517.639,470.886
-3.270,0.031,-0.405,97.595,507.996,489.441
-3.243,0.384,-0.534,110.229,459.167,512.573
-3.126,0.547,-0.408,132.629,421.143,516.357
-3.177,0.655,0.116,162.598,360.779,505.371
-3.188,0.633,0.114,180.725,359.985,496.765
-3.234,1.100,-0.161,220.764,351.868,495.728
-2.841,1.655,-0.555,255.615,322.144,480.957
-2.535,1.936,-0.475,258.789,278.076,420.715
-2.169,1.732,-0.072,271.118,213.318,276.245
-2.101,1.311,-0.064,306.458,213.318,153.503
-2.232,0.180,-0.514,325.378,213.257,121.887
-2.402,-0.442,-0.889,345.703,167.419,131.836
-2.374,0.111,-0.421,362.000,66.589,184.326
-2.248,0.399,-0.120,376.221,32.837,187.744
-1.956,0.750,0.233,394.958,-1.038,158.325
-1.813,0.705,0.405,394.104,-12.573,132.507
-1.667,0.613,0.689,383.423,-16.968,89.111
-1.600,0.697,0.675,383.240,-1.404,53.589
-1.590,0.911,0.528,386.597,4.700,37.476
-1.556,1.173,0.427,392.700,-10.925,-26.062
-1.536,1.110,0.446,390.564,-33.691,-113.708
-1.550,0.878,0.565,382.263,-40.161,-149.475
-1.592,0.744,0.395,387.207,-43.945,-217.102
-1.615,0.645,0.373,372.742,-79.102,-285.767
-1.544,0.675,0.600,364.258,-108.276,-319.763
-1.689,0.763,1.314,354.492,-148.315,-396.179
-1.897,0.632,1.551,361.267,-135.559,-441.162
-2.189,0.269,1.723,358.765,-78.430,-525.269
-2.305,0.587,1.601,331.970,0.366,-559.143
-2.401,1.103,1.751,304.687,28.992,-567.078
-3.265,2.163,2.026,316.162,115.112,-631.775
-3.955,2.492,1.938,322.449,279.480,-781.738
-4.000,2.132,0.444,350.830,375.000,-886.414
-4.000,0.083,-2.065,237.610,447.327,-1115.112
-4.000,-1.689,-2.842,200.745,328.003,-1195.129
-4.000,-3.954,-1.816,26.672,-71.899,-1274.963
-2.427,-4.000,1.360,-7.507,-380.554,-790.710
-1.428,-4.000,2.532,0.671,-353.577,-194.214
-0.531,-3.135,1.575,150.085,-88.379,36.621
-0.250,-0.347,1.030,127.136,-55.176,222.229
-0.110,0.132,1.609,72.266,-95.642,231.140
0.057,0.959,2.500,9.216,-76.782,205.139
0.011,1.288,2.015,9.277,41.626,95.520
-0.034,0.852,1.275,2.991,100.037,23.560
-0.069,0.009,0.185,-20.508,117.065,-32.532
-0.067,-0.056,0.064,-27.466,37.720,-5.737
-0.059,0.099,0.236,-26.184,-0.366,5.554
-0.026,0.001,0.752,-13.977,-50.110,-4.517
0.002,0.007,1.168,-7.874,-54.993,4.333
0.010,0.150,1.267,-4.822,-44.861,17.273
0.007,0.312,1.238,-1.587,-14.893,13.794
-0.019,0.147,0.973,-1.526,9.155,0.854
-0.022,0.062,0.873,-2.319,12.268,15.320
-0.067,0.092,0.727,6.714,7.263,6.165
-0.073,0.061,0.789,20.508,-11.353,4.761
-0.059,0.048,0.897,21.545,-24.902,6.470
-0.023,0.136,1.145,21.484,-24.536,8.179
-0.028,0.158,1.083,14.954,-2.014,4.944
-0.039,0.115,0.928,2.991,11.536,1.404
-0.048,0.112,0.695,-3.296,5.920,2.930
-0.037,0.176,0.944,-10.254,-18.799,2.075
-0.033,0.135,1.065,-8.606,-14.771,-5.737
-0.047,0.030,1.022,-1.953,-6.897,-6.165
-0.048,0.010,0.919,-1.953,-2.502,-1.465
-0.055,0.042,0.957,-3.052,-7.751,3.296
-0.047,0.126,1.020,-1.892,-9.705,7.019
-0.048,0.133,1.075,0.610,-10.681,5.615
-0.053,0.099,1.051,3.174,-4.028,0.916
-0.048,0.108,0.969,7.202,-2.808,-1.160
-0.050,0.081,0.989,6.165,-5.554,-3.052
-0.057,0.068,0.986,5.188,-3.906,-1.953
-0.059,0.068,0.991,2.319,-4.456,-0.732
-0.071,0.068,1.023,0.427,-5.737,-0.671
-0.056,0.002,1.072,-2.747,-3.296,-1.099
-0.051,0.050,1.042,1.038,1.282,3.235
-0.057,0.118,0.972,3.357,4.211,5.249

-0.245,-0.349,2.250,89.844,50.293,-70.679
-0.274,-0.289,2.343,105.469,61.279,-65.430
-0.406,-0.248,2.482,143.066,90.088,-67.688
-0.486,-0.376,2.488,163.513,126.160,-83.374
-0.682,-0.777,2.388,215.698,142.151,-86.060
-0.914,-1.149,1.906,254.395,182.922,-75.745
-0.949,-1.383,1.586,237.671,187.744,-20.386
-1.021,-1.316,1.797,221.497,172.729,19.287
-1.185,-1.126,2.249,180.725,187.622,81.116
-1.299,-1.040,2.315,128.906,255.798,128.235
-1.585,-0.966,1.980,92.407,294.678,145.508
-1.812,-0.853,1.744,15.259,351.379,188.843
-1.894,-0.825,1.515,-14.893,380.066,205.017
-2.009,-0.778,1.427,-54.382,399.841,227.234
-2.210,-0.908,1.284,-64.575,437.195,243.896
-2.318,-0.927,1.217,-55.664,453.308,259.094
-2.515,-0.558,0.767,-9.888,488.647,305.908
-2.639,-0.534,0.390,1.892,496.765,332.764
-2.693,-0.579,0.422,-11.475,491.455,350.403
-2.952,-0.378,0.354,-15.930,515.076,391.907
-3.066,0.089,-0.416,22.461,554.504,421.692
-2.981,0.398,-0.777,58.655,550.293,426.636
-2.631,0.892,-1.000,130.493,453.918,408.386
-2.487,0.809,-0.760,144.775,391.418,382.202
-2.373,0.511,-0.330,125.427,340.271,356.934
-2.321,0.919,-0.660,120.789,342.285,367.615
-2.247,0.891,-0.807,103.516,307.007,339.233
-2.129,0.852,-0.710,116.882,278.625,331.360
-2.148,0.818,-0.510,178.955,244.263,308.655
-2.202,0.566,-0.380,206.482,236.328,295.898
-2.607,0.428,-0.176,262.268,242.004,312.134
-2.791,0.742,-0.288,325.500,267.639,345.398
-2.732,1.565,-0.741,367.432,258.667,355.164
-2.360,1.990,-0.740,422.302,179.993,348.083
-2.123,1.981,-0.598,435.913,129.395,274.841
-1.813,1.935,-0.304,414.307,42.114,147.034
-1.758,-0.021,-0.290,358.948,19.531,5.920
-1.662,-0.453,-0.430,338.501,4.333,22.339
-1.682,0.344,0.006,319.580,-96.619,119.873
-1.547,0.840,0.719,331.787,-150.391,105.652
-1.474,0.851,0.838,340.881,-140.381,76.294
-1.396,0.760,0.824,362.427,-116.882,25.085
-1.375,0.839,0.669,376.648,-123.840,-14.221
-1.297,0.932,0.584,393.921,-125.244,-41.748
-1.243,1.107,0.987,400.574,-148.010,-105.164
-1.197,1.198,1.096,407.898,-129.822,-185.791
-1.207,1.256,1.077,417.236,-114.441,-230.408
-1.301,1.036,0.678,420.532,-97.412,-320.374
-1.373,0.857,0.685,407.288,-112.915,-362.549
-1.564,0.518,1.173,382.935,-153.137,-432.068
-1.602,0.506,1.592,383.301,-137.268,-473.999
-1.575,0.577,1.722,359.253,-65.979,-501.038
-1.603,1.077,1.686,346.863,-16.846,-513.550
-2.201,1.290,1.467,355.347,61.096,-574.646
-3.011,1.313,0.993,362.366,175.354,-632.202
-3.378,1.238,0.432,351.868,237.732,-666.565
-3.918,0.501,-0.751,254.578,283.936,-748.108
-3.524,-1.033,-1.653,143.311,145.264,-811.707
-3.155,-1.760,-1.453,100.098,4.395,-833.313
-2.669,-3.176,0.398,61.829,-237.427,-877.563
-1.277,-4.000,1.118,56.580,-190.857,-536.865
-0.835,-4.000,1.181,86.731,-159.363,-334.167
-0.354,-2.308,1.764,146.484,-151.611,66.528
-0.146,0.292,2.259,128.174,-112.732,252.258
-0.032,0.940,2.298,87.646,-73.181,292.358
0.003,1.575,1.953,23.682,22.217,121.826
-0.041,1.159,1.481,-30.212,104.004,-26.428
-0.104,0.150,0.469,-38.513,109.558,-49.866
-0.088,-0.140,0.267,-24.353,41.199,-29.724
-0.107,0.019,0.591,-1.160,-19.348,-1.709
-0.087,0.085,0.753,-0.732,-31.677,2.502
-0.055,0.067,1.085,-11.780,-40.344,2.991
-0.039,0.073,1.231,-24.231,-24.780,9.949
-0.064,0.180,1.074,-21.545,-2.808,17.151
-0.074,0.177,0.942,-21.301,3.784,14.832
-0.092,0.102,0.865,-19.104,-0.549,8.545
-0.110,0.156,0.875,-7.935,-6.592,9.155
-0.118,0.125,1.022,-3.113,-11.902,2.136
-0.111,0.074,1.073,0.244,-4.700,-2.014
-0.105,0.039,1.020,0.977,1.038,-0.427
-0.096,0.159,0.931,10.437,3.479,2.808
-0.093,0.166,0.916,13.672,2.380,-2.625
-0.088,0.119,0.894,12.634,2.625,-6.165
-0.080,0.088,0.905,12.512,-1.587,-5.798
-0.104,0.115,0.925,10.925,-3.662,-4.089
-0.100,0.149,0.938,5.188,-5.920,-6.470
-0.110,0.031,1.031,1.770,-9.277,-12.756
-0.106,0.022,0.994,3.967,-5.554,-10.864
-0.108,0.014,0.955,1.282,-4.578,-5.615
-0.122,0.040,0.921,-5.737,-3.479,-0.061
-0.107,0.102,0.955,-7.874,-8.118,3.174
-0.109,0.042,1.084,-7.751,-12.085,-0.183
-0.099,0.017,1.049,-4.944,-3.601,2.014
-0.102,0.091,0.962,-1.160,0.183,6.470
-0.110,0.168,0.880,-1.831,-2.869,5.493
-0.109,0.115,0.971,-5.371,-9.521,-1.038
-0.105,0.074,1.055,-3.723,-8.423,-2.319
-0.107,0.085,1.041,-0.977,-2.197,-1.282
-0.115,0.103,0.959,3.967,1.282,-2.014
-0.117,0.107,0.893,4.028,2.441,-0.977

-0.214,-0.345,2.423,100.769,23.193,-58.960
-0.249,-0.362,2.383,114.746,47.363,-46.814
-0.368,-0.371,2.293,148.499,82.947,-45.837
-0.485,-0.450,2.373,181.030,103.943,-44.922
-0.670,-0.592,2.345,217.957,135.986,-41.321
-0.747,-0.729,2.139,229.065,174.744,-29.785
-0.926,-0.895,1.769,227.173,179.443,-18.250
-1.117,-1.151,2.033,202.698,167.908,4.028
-1.377,-1.333,2.626,145.996,190.552,59.753
-1.564,-1.328,2.782,77.393,279.297,123.962
-2.001,-1.182,2.683,39.368,332.214,156.189
-2.369,-0.796,2.324,-16.846,433.777,209.106
-2.521,-0.760,1.913,-21.606,481.873,219.604
-2.668,-0.821,1.094,-40.833,538.513,236.633
-2.720,-0.695,0.658,-79.956,552.307,261.963
-2.691,-0.544,0.552,-68.970,531.616,290.466
-2.672,-0.227,0.496,-41.687,538.086,295.410
-2.728,-0.378,0.317,-1.465,547.668,292.603
-2.766,-0.457,0.219,30.579,532.593,323.975
-2.832,0.033,-0.004,80.078,546.753,346.069
-2.678,0.562,-0.185,134.460,521.667,362.488
-2.584,0.767,-0.170,144.165,499.512,356.812
-2.452,0.792,-0.120,159.973,464.172,322.144
-2.456,0.695,-0.347,206.909,441.711,302.429
-2.393,0.489,-0.340,190.918,420.898,309.692
-2.384,0.754,-0.099,173.279,382.690,332.153
-2.463,0.874,-0.146,162.964,392.456,335.449
-2.451,1.077,-0.769,155.823,398.621,328.430
-2.488,1.043,-1.173,169.373,314.209,283.142
-2.434,0.901,-0.976,163.757,256.958,255.554
-2.494,1.177,-0.736,198.120,204.468,240.723
-2.302,1.682,-1.108,248.962,180.969,219.421
-2.071,1.881,-1.120,252.075,149.170,185.120
-1.719,1.794,-0.750,267.395,58.167,86.304
-1.727,1.199,-0.583,261.963,27.222,25.879
-1.635,-0.150,-0.729,252.930,-2.563,-15.320
-1.788,-0.518,-0.028,268.677,-77.148,32.532
-1.622,-0.712,0.281,293.762,-93.628,53.833
-1.655,-0.020,0.439,328.186,-97.534,162.598
-1.505,1.352,0.653,363.708,-120.422,224.854
-1.334,1.876,0.605,368.530,-121.948,199.524
-1.336,1.924,0.591,375.305,-129.883,156.372
-1.323,1.992,0.108,377.380,-141.907,-0.366
-1.317,1.322,0.184,388.123,-180.603,-92.224
-1.338,0.545,0.823,392.395,-244.873,-169.556
-1.118,0.689,1.230,410.217,-242.920,-187.622
-1.136,0.882,1.445,372.009,-215.698,-199.524
-1.252,1.478,1.049,369.812,-184.875,-219.421
-1.459,1.265,0.638,351.318,-187.561,-311.035
-1.562,0.949,0.684,348.938,-210.815,-358.643
-1.657,0.508,1.071,362.061,-248.901,-418.152
-1.665,0.418,1.184,377.319,-239.990,-448.730
-1.622,0.376,1.145,377.075,-230.896,-464.233
-1.545,0.426,1.281,349.609,-226.257,-497.192
-1.559,0.658,1.770,325.439,-202.515,-516.602
-1.646,0.819,1.844,337.708,-159.058,-542.053
-1.934,0.780,1.166,365.784,-25.330,-567.932
-2.208,0.396,0.055,391.296,54.138,-607.910
-2.133,-0.037,-0.328,350.891,16.296,-645.508
-1.885,-1.197,-0.364,320.435,-32.898,-646.545
-1.403,-1.948,0.189,262.695,-99.365,-589.294
-1.108,-2.365,0.357,196.411,-85.693,-476.868
-0.914,-2.775,0.240,135.803,-76.233,-431.885
-0.448,-2.889,0.944,39.795,-138.245,-177.551
-0.193,-0.916,2.001,46.814,-129.333,49.988
-0.157,-0.018,1.916,44.373,-67.932,104.858
-0.106,0.858,1.102,23.804,28.687,113.708
-0.127,0.627,0.669,-0.854,28.198,8.484
-0.152,0.271,0.702,-9.583,10.559,-25.391
-0.134,-0.117,0.985,-23.621,-8.606,-25.330
-0.125,0.067,1.012,-10.681,-2.502,-1.465
-0.131,0.097,0.972,-3.845,-0.732,-2.197
-0.145,-0.054,0.947,-1.587,-1.709,-9.766
-0.133,-0.100,0.928,-5.005,-0.183,2.136
-0.121,-0.024,0.941,-10.864,-1.404,19.165
-0.116,0.129,0.986,-13.550,-0.305,21.423
-0.109,0.228,0.944,-11.536,3.967,18.616
-0.094,0.216,0.952,-7.141,2.441,14.587
-0.098,0.182,1.021,1.709,-0.610,7.812
-0.112,0.209,0.911,11.658,5.066,4.089
-0.124,0.171,0.908,13.733,2.625,0.061
-0.126,0.070,1.017,12.939,-1.831,-3.906
-0.112,0.038,1.009,10.437,4.578,-1.221
-0.119,0.052,0.960,10.681,8.301,2.258
-0.126,0.126,0.870,12.329,6.287,2.991
-0.126,0.130,0.959,9.399,-3.174,-0.977
-0.122,0.087,1.002,6.226,-3.662,-5.066
-0.114,0.021,0.990,4.028,0.732,-4.456
-0.118,0.017,0.904,-0.977,3.723,0.000
-0.116,0.156,0.881,-3.601,-0.122,6.348
-0.115,0.203,0.909,-4.395,-2.808,5.676
-0.113,0.117,1.007,-5.737,-6.470,-2.380
-0.113,0.072,1.037,-4.883,-6.042,-2.075
-0.115,0.126,1.030,-2.563,-2.014,-1.526
-0.110,-0.005,1.033,-5.676,-0.549,-7.263
-0.122,-0.014,0.960,-3.235,3.723,-1.343
-0.117,0.071,0.895,-0.488,4.883,3.723
-0.114,0.157,0.927,0.671,-2.747,3.601
-0.112,0.094,0.982,3.784,-5.310,-1.587
-0.113,0.075,1.001,4.211,-5.432,-2.563

-0.356,-0.158,2.179,59.265,33.569,-70.435
-0.416,-0.159,2.215,69.946,45.410,-66.040
-0.497,-0.333,2.280,88.562,71.655,-63.904
-0.583,-0.283,2.414,120.850,98.572,-50.293
-0.645,-0.305,2.299,135.620,122.925,-47.485
-0.817,-0.543,2.069,158.142,154.663,-44.800
-1.010,-0.870,2.048,171.082,169.556,-32.166
-1.097,-1.001,2.065,172.729,177.856,-21.545
-1.325,-1.127,2.225,172.668,197.754,25.818
-1.429,-0.988,2.276,167.725,240.967,96.069
-1.672,-0.650,2.132,147.888,269.104,117.310
-1.826,-0.603,1.897,116.821,305.969,142.456
-1.875,-0.538,1.992,95.703,313.843,158.081
-2.005,-0.500,1.925,54.077,362.488,188.477
-2.076,-0.396,1.451,6.165,418.823,219.971
-2.092,-0.208,1.305,-1.160,433.105,236.633
-2.159,0.285,1.319,-17.395,450.928,251.892
-2.250,-0.167,1.489,-90.637,502.563,220.581
-2.591,-0.431,1.560,-145.264,545.715,213.684
-2.982,-0.357,0.691,-174.683,674.622,232.117
-3.043,-0.003,-0.254,-118.469,729.309,244.873
-2.591,0.736,-1.727,1.892,708.923,230.225
-1.904,0.640,-1.154,25.879,490.906,165.588
-1.778,0.534,-0.308,6.165,415.222,149.170
-1.909,0.459,0.330,5.737,439.392,132.935
-2.019,0.390,-0.921,44.373,539.978,123.291
-1.969,0.511,-1.365,60.303,517.090,127.197
-1.691,0.643,-0.554,18.616,380.920,110.474
-1.716,0.542,-0.177,21.118,360.840,95.093
-1.903,0.429,-0.763,66.528,420.166,71.777
-1.973,0.747,-1.155,112.366,394.104,73.303
-1.833,0.973,-1.405,118.774,371.826,71.716
-1.866,1.242,-1.516,131.104,300.720,43.091
-1.958,1.135,-1.532,157.532,234.253,-22.339
-2.054,0.510,-1.811,171.875,206.421,-43.579
-1.996,0.086,-1.884,194.214,128.479,-49.561
-1.907,0.188,-1.611,199.158,32.898,-19.165
-1.620,0.540,-1.049,201.294,10.986,-10.010
-1.476,0.706,-0.919,210.266,-14.587,5.188
-1.387,0.691,-1.039,207.581,-25.330,16.968
-1.361,0.703,-0.861,193.909,-76.965,55.054
-1.295,0.382,-0.941,182.068,-99.731,97.229
-1.327,0.432,-1.042,189.026,-116.699,126.465
-1.297,0.347,-0.880,228.882,-184.570,159.607
-0.992,0.362,0.180,281.189,-268.860,180.908
-0.848,0.673,0.776,312.500,-308.960,209.534
-0.867,1.369,1.204,293.396,-240.051,249.146
-0.976,1.478,-0.441,334.900,-117.737,214.294
-1.262,1.409,-1.097,333.862,-129.517,180.664
-1.526,1.027,-1.318,381.348,-306.030,101.807
-1.725,0.478,0.377,455.444,-493.347,29.602
-1.557,0.500,1.122,502.563,-534.424,5.493
-1.414,1.086,2.216,613.525,-562.073,-39.124
-1.425,1.896,1.666,641.907,-483.215,-138.794
-1.485,2.012,1.439,638.367,-462.280,-186.707
-1.660,2.446,1.232,585.388,-426.025,-365.906
-2.056,1.467,1.817,524.109,-408.691,-550.720
-2.229,1.010,1.916,499.207,-352.417,-588.745
-2.308,0.809,1.248,458.557,-196.472,-601.807
-2.524,0.409,0.136,423.462,-89.600,-617.249
-2.641,0.257,-0.340,372.009,-98.816,-628.357
-2.815,-0.775,-0.966,338.745,-141.724,-649.780
-2.584,-2.112,-0.301,220.581,-253.174,-739.136
-1.809,-4.000,1.161,117.554,-320.496,-636.841
-0.865,-3.620,2.334,168.091,-264.648,-171.570
-0.589,-2.135,2.451,216.736,-209.229,-8.606
-0.240,-0.311,2.335,120.850,-74.280,110.779
-0.073,0.477,1.941,9.827,30.151,118.286
-0.062,0.914,1.162,-32.654,95.459,92.712
-0.081,0.917,0.759,-36.133,105.347,68.054
-0.095,0.747,0.201,-24.841,75.195,15.320
-0.096,0.387,0.662,-15.808,-6.592,-23.071
-0.119,0.240,0.889,-13.550,-19.043,-28.015
-0.107,0.145,0.851,-14.221,-0.183,-15.015
-0.091,0.269,0.779,-29.297,-1.099,-1.099
-0.086,0.297,0.833,-33.447,-14.221,-0.305
-0.079,0.240,1.023,-28.198,-18.005,-1.160
-0.112,0.222,1.053,-15.015,-11.108,-0.305
-0.119,0.217,0.997,-11.902,-5.920,-2.319
-0.131,0.096,1.044,-14.465,-7.690,-4.089
-0.123,0.139,1.081,-15.930,0.000,2.319
-0.133,0.185,1.006,-11.475,9.766,5.310
-0.139,0.211,0.882,-8.667,14.893,7.751
-0.095,0.315,0.842,0.488,5.005,7.141
-0.090,0.309,1.074,7.996,-5.310,-0.549
-0.086,0.305,1.086,14.526,-1.038,-2.625
-0.097,0.319,0.966,26.733,7.568,-6.287
-0.118,0.252,0.851,22.888,10.620,-11.902
-0.142,0.196,0.834,19.592,8.423,-13.428
-0.124,0.097,0.819,14.771,2.319,-12.268
-0.120,0.068,0.909,10.864,-3.906,-9.521
-0.113,0.088,1.036,9.705,-5.493,-1.953
-0.098,0.131,0.988,6.409,0.732,2.991
-0.092,0.145,0.992,3.784,0.183,4.395
-0.104,0.156,0.982,-3.784,2.197,6.531
-0.103,0.187,0.943,-7.568,4.272,10.498
-0.097,0.258,0.896,-8.240,2.502,10.315
-0.099,0.242,0.894,-8.240,-0.488,5.859
-0.104,0.226,0.897,-4.761,-3.052,4.089
-0.101,0.221,0.921,-3.845,-4.639,4.089

-0.184,0.191,2.190,28.625,-39.124,-42.725
-0.236,0.083,2.320,40.833,-30.579,-46.021
-0.375,-0.118,2.494,66.223,-3.845,-48.706
-0.498,-0.451,2.479,86.060,34.302,-50.659
-0.562,-0.563,2.512,91.858,53.833,-43.823
-0.665,-0.441,2.521,100.891,102.722,-15.930
-0.787,-0.243,2.450,109.863,146.729,-0.916
-0.851,-0.194,2.545,118.103,161.560,0.427
-1.078,-0.217,2.674,130.127,210.266,2.563
-1.362,-0.392,2.396,120.239,282.104,9.460
-1.482,-0.419,2.202,104.858,312.073,18.494
-1.712,-0.508,2.040,58.167,349.854,40.771
-1.835,-0.329,2.046,18.433,376.404,66.223
-1.897,-0.138,2.048,21.851,387.878,76.111
-2.024,-0.094,2.035,15.625,424.377,75.562
-2.082,-0.172,1.876,11.719,453.064,75.256
-2.214,-0.162,1.572,10.498,496.094,94.543
-2.233,0.050,1.726,-3.235,517.761,119.995
-2.411,0.207,1.806,-3.540,540.710,127.197
-2.721,-0.048,1.211,13.245,628.540,117.554
-2.895,-0.319,0.313,-1.526,692.444,128.784
-2.755,-0.198,0.124,-18.860,688.416,145.630
-2.651,0.346,0.058,-28.076,656.921,164.551
-2.575,0.430,-0.050,-4.456,640.808,142.090
-2.519,0.458,-0.466,19.470,633.789,127.502
-2.417,0.585,-0.771,57.861,572.266,108.337
-2.266,0.542,-0.768,71.533,529.724,92.896
-2.209,0.437,-0.624,80.872,462.646,68.359
-2.107,0.468,-0.955,112.854,431.885,49.255
-2.035,0.545,-1.099,133.667,405.579,42.053
-1.843,0.602,-0.979,170.471,313.416,20.081
-1.905,0.521,-0.500,189.087,249.023,10.132
-1.940,0.597,-0.548,195.007,251.953,15.991
-2.173,0.914,-1.033,194.214,261.780,34.485
-2.346,1.027,-1.824,193.665,255.554,37.476
-2.412,1.119,-2.376,189.392,231.201,32.349
-2.282,0.917,-2.891,201.050,69.824,-13.245
-2.149,0.695,-2.481,204.041,-132.080,-38.513
-1.714,0.439,-1.108,196.045,-182.739,-27.710
-1.365,0.494,-0.532,164.490,-192.810,28.809
-1.227,0.423,-0.496,145.874,-181.335,70.679
-1.162,0.243,-0.431,133.789,-186.279,90.942
-1.171,-0.028,-0.302,156.494,-200.684,119.324
-1.305,-0.450,-0.043,239.380,-223.511,165.649
-1.395,-0.252,0.080,278.503,-228.394,208.496
-1.127,0.541,0.708,366.333,-273.621,271.179
-1.239,1.771,1.250,422.729,-298.828,335.327
-1.266,1.934,1.074,408.630,-252.136,326.904
-1.305,2.706,-0.267,413.147,-167.603,277.527
-1.573,2.248,-1.248,465.637,-254.150,38.696
-1.708,1.872,-0.932,462.280,-363.831,-51.758
-2.050,1.485,0.402,485.107,-533.325,-178.284
-2.273,0.718,0.926,586.731,-574.646,-289.856
-2.194,0.574,0.835,588.379,-633.667,-327.881
-2.206,1.189,1.914,529.846,-699.585,-314.514
-2.000,1.533,3.776,485.229,-641.418,-327.820
-1.972,2.389,3.443,486.145,-292.542,-378.418
-2.364,2.560,2.264,515.137,-104.919,-443.848
-3.249,1.726,-0.221,495.728,102.234,-644.897
-3.735,-0.278,-1.627,371.094,55.176,-822.693
-3.716,-1.510,-2.018,323.853,-14.832,-871.155
-3.630,-2.996,-1.668,200.439,-227.295,-957.642
-2.347,-4.000,0.650,99.487,-459.839,-624.573
-1.183,-3.975,3.286,161.499,-454.407,-164.856
-0.723,-2.494,3.665,186.401,-326.294,120.789
-0.240,-0.225,2.687,166.748,-58.289,174.683
-0.072,0.713,1.513,26.062,73.914,182.068
-0.047,0.860,1.199,-30.273,90.576,133.667
-0.048,0.815,0.977,-89.722,82.031,64.758
-0.114,0.284,0.739,-68.420,67.688,-1.953
-0.125,0.073,0.554,-33.630,41.809,-13.916
-0.131,-0.032,0.557,-28.870,26.733,-5.493
-0.083,0.200,0.654,-45.410,8.423,15.625
-0.056,0.292,0.784,-57.312,-3.174,22.949
-0.024,0.373,0.935,-54.138,-3.418,23.560
-0.036,0.455,0.904,-41.382,0.549,15.747
-0.038,0.393,0.920,-33.630,-2.380,-1.587
-0.074,0.227,0.983,-28.809,-0.916,-5.371
-0.080,0.104,0.920,-19.775,6.653,-5.005
-0.094,0.038,0.933,-16.968,5.554,-3.662
-0.087,0.099,0.943,-7.019,5.249,6.653
-0.062,0.282,0.988,4.578,4.578,13.428
-0.060,0.294,0.966,9.460,6.592,10.071
-0.039,0.299,0.896,19.348,6.775,4.517
-0.032,0.322,0.917,28.503,0.977,3.601
-0.024,0.403,0.921,29.968,1.282,1.709
-0.048,0.366,0.921,25.513,0.610,-8.850
-0.064,0.249,0.891,23.315,1.648,-30.823
-0.075,0.027,0.937,14.282,-1.282,-15.991
-0.054,0.055,0.999,6.592,-0.793,-1.831
-0.046,0.131,1.012,4.578,-0.305,6.165
-0.044,0.202,1.004,1.587,2.197,6.226
-0.046,0.271,0.827,-2.991,7.690,8.362
-0.050,0.320,0.824,-5.066,2.808,9.277
-0.046,0.271,0.982,-12.695,-6.653,2.441
-0.046,0.221,0.972,-8.972,-1.038,-0.366
-0.053,0.228,0.914,-3.784,-0.061,-0.610
-0.063,0.152,0.937,-2.380,-2.563,-1.892
-0.074,0.097,0.944,-1.404,-0.427,0.916
-0.057,0.157,0.885,4.089,0.061,10.193

-0.150,0.083,2.189,64.819,-31.494,-71.899
-0.208,-0.198,2.230,65.735,-20.020,-82.031
-0.299,-0.555,2.351,58.167,4.211,-73.242
-0.393,-0.562,2.441,57.434,35.522,-42.847
-0.438,-0.520,2.387,65.613,53.650,-29.602
-0.536,-0.392,2.439,88.013,73.608,-10.803
-0.702,-0.379,2.545,116.760,101.379,1.038
-0.781,-0.430,2.500,138.733,120.605,8.545
-0.977,-0.356,2.532,165.955,150.574,31.616
-1.224,-0.319,2.646,159.424,191.895,49.744
-1.373,-0.389,2.681,143.372,218.201,56.213
-1.741,-0.358,2.817,112.488,276.489,85.999
-2.115,-0.068,2.575,80.933,362.122,117.065
-2.266,-0.045,2.441,69.336,398.682,122.742
-2.532,0.179,2.374,60.242,458.069,138.916
-2.675,0.253,2.298,50.659,540.039,140.137
-2.942,0.043,1.568,43.152,588.684,136.353
-2.976,-0.275,0.650,5.249,637.512,143.738
-2.904,-0.262,0.500,-10.437,614.075,180.725
-2.844,0.169,0.583,-18.127,610.474,195.740
-2.854,0.368,0.304,-17.944,636.841,187.073
-2.796,0.455,0.174,3.967,638.550,180.054
-2.916,0.573,-0.081,1.099,641.724,170.349
-2.829,0.356,-0.606,14.954,644.226,140.442
-2.741,0.346,-0.902,36.621,630.554,134.888
-2.371,0.523,-1.300,71.533,546.814,121.338
-2.131,0.532,-0.953,98.328,420.593,91.858
-1.885,0.537,-0.649,111.572,375.732,81.604
-1.681,0.586,-0.182,120.667,335.083,67.871
-1.778,0.540,-0.120,139.343,332.886,62.073
-1.949,0.341,-0.533,153.137,361.450,51.147
-2.038,0.394,-0.821,181.458,340.271,64.331
-2.197,0.484,-0.824,184.265,320.862,70.801
-2.432,0.610,-1.281,207.947,310.608,71.533
-2.561,0.677,-2.265,234.680,269.470,64.453
-2.642,0.653,-2.649,251.038,206.665,55.847
-2.405,0.752,-2.677,280.640,18.677,42.603
-2.225,0.801,-2.154,289.978,-83.557,34.790
